,Unnamed: 0,INDUSTRY_GROUP,INDUSTRY,SECTOR,CURRENCY,DEFAULT_PROB,NBR_EMPLOYEES,EMPL_GROWTH,PCT_WOMEN_EMPLOYEES,PCT_WOMEN_MGT,WHISTLE_BLOWER_POLICY,ETHICS_POLICY,BRIBERY_POLICY,COUNTRY,COUNTRY_RISK_GROWTH_RATE,COUNTRY_RISK_DIVIDEND_YIELD,COUNTRY_RISK_PAYOUT_RATIO,VOLATILITY_30D,VOLATILITY_180D,PCT_CHG_1_YEAR,PCT_CHG_6_M,DIVIDEND_YIELD,MARKETCAP,TOTAL_ASSETS,TOTAL_LIABILITIES,CURRENT_ASSETS,EBIT,RETAINED_EARNINGS,SALES,SALES_GROWTH,INTEREST_EXPENSES,anomaly_score
3143,3144,Capital Goods,Trading Companies & Distributo,Industrials,,1.09183909681386,2542.0,2.5413473174667205,,,,,,JP,10.905155,1.779725,30.145106,16.93965,18.940279999999998,59.61141,38.46929,1.7913593256059,30216175184.0,190279.0,153576.0,127838.0,4593.0,24775.0,339918.0,2.91813007145452,445.0,0.11741143749495375
3144,3145,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,,0.7554393136490419,4103.0,-1.6303044833373301,,,,,,JP,10.905155,1.779725,30.145106,11.625960000000001,17.33011,-18.60013,-18.7055,1.27388535031847,40117838224.0,57392.324,25095.65,15805.185,1806.1689999999999,11313.011,118668.80300000001,0.490541392219171,76.465,0.06433611815309825
3145,3146,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,,1.64420753868817,643.0,17.3357664233577,,,N,Y,N,JP,10.905155,1.779725,30.145106,36.34411,34.238170000000004,40.3255,14.906220000000001,1.89003436426117,49394572800.0,72774.594,39091.782,63052.206,9496.123,30192.671000000002,100572.18,38.4783352194407,403.173,0.09035820545050288
3146,3147,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,,0.5193920728636111,479.0,-4.00801603206413,,,,,,JP,10.905155,1.779725,30.145106,9.060047,13.480970000000001,8.193783,21.125,0.825593395252838,79250701830.0,39571.0,4247.0,20839.0,4063.0,31223.0,27057.0,2.76110900113938,0.0,0.017655046972800237
3147,3148,Technology Hardware & Equipmen,Communications Equipment,Information Technology,,1.40401656341155,768.0,-3.63864491844417,,,,,,JP,10.905155,1.779725,30.145106,23.6458,48.53197,108.2078,20.14388,1.49700598802395,21088642766.0,35543.0,7895.0,17956.0,1241.0,-1710.0,13091.0,0.816326530612245,18.0,0.026757566874331618
3148,3149,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,,1.3851828706564702,8917.0,-2.84375680976248,21.7999992370605,3.79999995231628,Y,Y,Y,JP,10.905155,1.779725,30.145106,16.42138,21.74081,-9.387694999999999,-3.6203519999999996,2.53807106598985,42424110555.0,247069.0,194760.0,167717.0,8401.0,34665.0,399853.0,0.129464911753511,738.0,0.11218340345846389
3149,3150,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goo",Consumer Discretionary,,1.7334742405362902,1724.0,0.40768782760628997,,,,,,JP,10.905155,1.779725,30.145106,10.48152,17.47465,3.492063,5.16129,2.30061349693252,22584716672.0,57163.0,8971.0,21190.0,1040.0,5161.0,23281.0,-2.85010849607745,0.0,0.05201940915289288
3150,3151,Commercial & Professional Serv,Commercial Services & Supplies,Industrials,,0.35778163882885405,704.0,0.28490028490028496,,,,,,JP,10.905155,1.779725,30.145106,10.40041,13.223360000000001,17.0553,6.227328,2.8457598178713703,22729945301.0,18635.122,4849.458,10470.565,1476.1629999999998,10864.295,15156.655,3.32067966472266,0.6609999999999999,0.04526123504674967
3151,3152,Materials,Metals & Mining,Materials,,0.21234390893999397,265.0,7.28744939271255,,,,,,JP,10.905155,1.779725,30.145106,21.689770000000003,25.85849,78.7797,43.55458,2.2353840275124197,29685416100.0,28604.381,13803.684,21758.225,1985.61,12999.927,34626.843,6.67166238282722,0.0,0.11640511920239632
3152,3153,Capital Goods,Machinery,Industrials,,0.792115506570622,1050.0,10.062893081761,,,,,,JP,10.905155,1.779725,30.145106,15.26725,19.62689,21.44231,4.639602,2.85035629453682,26572668738.0,46431.859000000004,21606.625,28638.135,2913.83,12641.184,44591.242999999995,1.7624031195982302,47.427,0.10770877458939682
3153,3154,Automobiles & Components,Auto Components,Consumer Discretionary,,1.6264159366507802,2830.0,1.57932519741565,,,Y,Y,N,JP,10.905155,1.779725,30.145106,21.659270000000003,31.27348,16.788320000000002,4.234528,2.1875,24582918400.0,90254.0,52856.0,50934.0,1297.0,10267.0,96038.0,-1.52877605635247,240.0,0.1043554146795932
3154,3155,Consumer Durables & Apparel,Leisure Products,Consumer Discretionary,,0.993733180823841,1713.0,-7.15447154471545,,,,,,JP,10.905155,1.779725,30.145106,17.46956,18.75555,-10.70632,0.5020920999999999,4.1631973355537095,41674700000.0,80397.0,37170.0,45856.0,-5374.0,30034.0,76668.0,-18.8492315508701,41.0,0.11579940546068712
3155,3156,Capital Goods,Machinery,Industrials,,6.884238884392099,1495.0,3.38865836791148,,,,,,JP,10.905155,1.779725,30.145106,15.12421,38.18033,17.573220000000003,-9.646302,1.42348754448399,23992396795.0,52206.0,24850.0,40591.0,1121.0,19133.0,41394.0,-4.7077510992426195,66.0,0.019747764564771397
3156,3157,Transportation,Road & Rail,Industrials,,1.17545194806323,838.0,1.6990291262135901,,,N,Y,N,JP,10.905155,1.779725,30.145106,8.434347,9.748564,5.540897,0.7556675,0.0,32246264000.0,95635.0,79381.0,4611.0,2243.0,2863.0,23147.0,0.0302506482281763,806.0,-0.009403273418823854
3157,3158,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,0.6347029763174611,5930.0,-7.24229626153605,,,Y,Y,N,JP,10.905155,1.779725,30.145106,12.82638,12.537519999999999,8.275426,-3.163842,0.816802800466744,36335020868.0,39250.0,16764.0,15532.0,448.0,4216.0,63957.0,-6.68252184951194,34.0,0.03983035606429847
3158,3159,Software & Services,IT Services,Information Technology,,0.9516746456511239,2116.0,-1.39794967381174,22.3600006103516,8.80000019073486,Y,Y,N,JP,10.905155,1.779725,30.145106,33.44315,25.81462,47.2956,34.288990000000005,2.4338172502134903,20813053053.0,38350.0,24485.0,29679.0,1855.0,4938.0,83272.0,-3.31711734723496,12.0,0.08442855787003095
3159,3160,Energy,"Oil, Gas & Consumable Fuels",Energy,,0.304016275810675,109.0,2.83018867924528,,,,,,JP,10.905155,1.779725,30.145106,24.30609,20.148429999999998,50.28329,11.8019,3.34590009425071,48753351058.0,15072.844,3319.723,14342.816,3196.6679999999997,8504.443000000001,12806.936000000002,-1.82720965963146,0.0,0.10370818068554855
3160,3161,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,2.09980988883063,879.0,-4.7670639219935,,,,,,JP,10.905155,1.779725,30.145106,79.07600000000001,58.41365,202.6504,63.12741,0.35502958579881705,32960746000.0,18737.64,14781.745,6809.305,1641.231,2502.8320000000003,30509.871,2.31225328717648,87.84299999999999,-0.04368925371966126
3161,3162,Media,Media,Consumer Discretionary,,0.9881107915627461,907.0,2.7180067950169904,,,,,,JP,10.905155,1.779725,30.145106,13.55902,16.843629999999997,22.20727,9.661836,2.97356828193833,37984364000.0,101979.0,40705.0,35608.0,4972.0,48193.0,82302.0,1.5334509431401797,12.0,0.09616881352377288
3162,3163,Transportation,Air Freight & Logistics,Industrials,,0.362586896793404,596.0,2.75862068965517,,,,,,JP,10.905155,1.779725,30.145106,23.81859,20.54374,23.75479,25.31523,2.39938080495356,25522684800.0,6802.871,1736.727,6485.264,1392.41,4412.781,21263.522999999997,0.551718052408,0.038,0.10925711160743712
3163,3164,Capital Goods,Trading Companies & Distributo,Industrials,,0.5689728898711329,684.0,,,,,,,JP,10.905155,1.779725,30.145106,22.60623,18.355970000000003,6.673564,12.7392,2.1823472356935,21719458400.0,36580.961,9572.243,27648.787999999997,2198.369,23889.647,41093.187999999995,4.88220567037678,20.726,0.09076863862644285
3164,3165,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goo",Consumer Discretionary,,1.00434496715491,3178.0,-3.37488598358164,,,,,,JP,10.905155,1.779725,30.145106,16.380029999999998,27.009529999999998,26.25,-1.983122,1.2914334911752,21801571039.0,44521.0,13258.0,28370.0,851.0,6860.0,33332.0,-0.0179974803527506,50.0,0.08146526985021235
3165,3166,Retailing,Specialty Retail,Consumer Discretionary,,1.7809623609599399,888.0,,,,,,,JP,10.905155,1.779725,30.145106,44.11208,49.236909999999995,145.1923,32.124359999999996,0.23529411764705901,57815640000.0,35523.403,20521.052,26368.946,3474.687,6452.956999999999,118971.998,36.43388591091671,70.101,0.08074143915730414
3166,3167,Capital Goods,Trading Companies & Distributo,Industrials,,1.43162168018302,1952.0,6.08695652173913,,,,,,JP,10.905155,1.779725,30.145106,22.96026,32.1882,13.289760000000001,9.16725,2.56410256410256,20380464000.0,59113.0,27392.0,24726.0,1027.0,15787.0,53086.0,-9.35386927122464,164.0,0.10796492903044369
3167,3168,Health Care Equipment & Servic,Health Care Providers & Servic,Health Care,,0.6643603519843501,1402.0,-5.6527590847913896,,,N,N,N,JP,10.905155,1.779725,30.145106,13.15926,16.36763,19.70509,14.413839999999999,2.2956326987682,20146396122.0,30839.0,13175.0,16346.0,2148.0,11110.0,45971.0,-5.656001805980259,12.0,0.093029313946011
3168,3169,Software & Services,Software,Information Technology,,0.5765471056412429,453.0,4.3778801843318,,,,,,JP,10.905155,1.779725,30.145106,35.27036,41.407090000000004,2.6534,-20.945079999999997,0.8723747980613891,71185000000.0,16946.0,4701.0,12246.0,3114.0,7792.0,9970.0,14.361091993576501,0.0,0.09415732632188628
3169,3170,Retailing,Internet & Direct Marketing Re,Consumer Discretionary,,1.4343327979841,183.0,-4.18848167539267,,,,,,JP,10.905155,1.779725,30.145106,29.758840000000003,50.91835,109.3418,29.566359999999996,0.405679513184584,35408443200.0,6676.691,3277.612,5727.382,1096.98,2474.849,24996.074,10.0890094929688,11.18,0.06285620654228968
3170,3171,Transportation,Air Freight & Logistics,Industrials,,1.15679738156597,1019.0,2.72177419354839,,,Y,Y,N,JP,10.905155,1.779725,30.145106,29.778159999999996,23.18287,34.43272,32.16602,1.3738959764475,30936840000.0,109156.0,47968.0,10555.0,2576.0,29623.0,40683.0,5.1185985220402,239.0,0.09453202616422679
3171,3172,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,1.38318946000647,3770.0,2.75279367675116,,,,,,JP,10.905155,1.779725,30.145106,16.510460000000002,25.477220000000003,27.71739,-5.146317,1.5957446808510602,40192520000.0,33548.447,24278.534,4175.486,3682.4390000000003,9799.676,44449.012,2.22750520566906,281.731,0.09186009255435512
3172,3173,Technology Hardware & Equipmen,"Electronic Equipment, Instrume",Information Technology,,1.03034781621107,674.0,-1.17302052785924,,,,,,JP,10.905155,1.779725,30.145106,37.159009999999995,23.77629,61.5851,26.29356,2.84280936454849,21464403896.0,59008.0,27730.0,48948.0,706.0,25400.0,107981.0,-4.44074726325012,91.0,0.049184636519192304
3173,3174,Software & Services,Software,Information Technology,,0.6116941629494089,993.0,26.3358778625954,,,,,,JP,10.905155,1.779725,30.145106,22.52974,26.407190000000003,-8.951049000000001,-6.060606,2.45775729646697,39616735200.0,23897.871,5960.495,17366.6,4053.688,9311.232,30933.963,-5.816141830696,0.609,0.11845085551076401
3174,3175,Transportation,Road & Rail,Industrials,,0.7222630124826709,7729.0,-0.961045617631984,,,,,,JP,10.905155,1.779725,30.145106,9.044882000000001,10.3482,1.790634,1.232877,0.94722598105548,46557000000.0,148957.0,97921.0,22461.0,6810.0,39218.0,115525.0,3.57085223503254,452.0,0.005611639390906364
3175,3176,Health Care Equipment & Servic,Health Care Technology,Health Care,,0.851319119251932,548.0,-4.3630017452007,,,,,,JP,10.905155,1.779725,30.145106,23.819979999999997,33.16377,52.91993000000001,-1.6647310000000002,1.41732283464567,46161198000.0,21348.0,7285.0,11221.0,2597.0,9140.0,13676.0,3.6139101447079303,16.0,0.10475896044153732
3176,3177,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,,4.735341802868191,2826.0,-14.828209764918599,,,Y,Y,N,JP,10.905155,1.779725,30.145106,17.74059,30.7542,-7.3144100000000005,-20.57998,1.17785630153121,30675045804.0,108685.0,32029.0,85503.0,-6775.0,47022.0,133838.0,-21.2907475255968,152.0,0.08778807442098785
3177,3178,Software & Services,Software,Information Technology,,0.9014332012395121,2009.0,2.55232261357836,,,,,,JP,10.905155,1.779725,30.145106,24.46658,37.09899,77.91694,45.26372,0.741015190811412,40215100000.0,22673.693,7125.294,14109.707,2390.224,9957.761,30667.304,2.41801230005859,0.0,0.08066187649384565
3178,3179,Retailing,Specialty Retail,Consumer Discretionary,,1.10614423444264,138.0,39.3939393939394,,,,,,JP,10.905155,1.779725,30.145106,60.199740000000006,51.943509999999996,39.08228,-16.91871,0.0,65426607000.0,5113.590999999999,2431.9429999999998,4107.323,1290.8239999999998,2166.57,9356.452,53.6559766840455,0.79,0.0223427736585588
3179,3180,Capital Goods,Electrical Equipment,Industrials,,1.1045463688057902,752.0,0.266666666666667,,,,,,JP,10.905155,1.779725,30.145106,21.6353,35.57698,77.55776,53.93419,1.5334572490706297,34928536340.0,37307.0,11269.0,24986.0,2560.0,16579.0,31799.0,-1.1286611529133799,9.0,0.07733277553549439
3180,3181,Capital Goods,Machinery,Industrials,,0.8428341696327671,686.0,-0.579710144927536,,,Y,Y,N,JP,10.905155,1.779725,30.145106,23.36743,18.27287,10.482460000000001,12.45536,2.38189757840413,19648200000.0,38502.0,18133.0,28728.0,774.0,10965.0,31146.0,-5.028205519134009,39.0,0.08632342817128974
3181,3182,Materials,Construction Materials,Materials,,1.4985393330538503,2786.0,-1.86685452624163,,,Y,Y,N,JP,10.905155,1.779725,30.145106,16.729860000000002,29.128890000000002,27.13178,11.564630000000001,2.28658536585366,30928320480.0,106507.0,52321.0,64690.0,6344.0,37862.0,103722.0,5.95879005812706,163.0,0.07717431349359932
3182,3183,Materials,Paper & Forest Products,Materials,,1.1643455331107,1452.0,-12.3717561858781,,,Y,Y,N,JP,10.905155,1.779725,30.145106,9.657657,15.02788,-16.06557,-11.34199,2.44140625,27350401024.0,130539.0,75731.0,45807.0,1489.0,18843.0,93882.0,-6.0494160737338305,251.0,0.03749335193262421
3183,3184,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,,1.23842528058521,2666.0,2.81527188584651,,,Y,Y,N,JP,10.905155,1.779725,30.145106,12.70527,35.4978,16.2037,-21.15183,1.5936254980079698,29765811390.0,36232.564,16954.008,7234.5740000000005,2560.2960000000003,14229.305,76735.125,5.22180544938775,81.89399999999999,0.003188832326222968
3184,3185,Capital Goods,Building Products,Industrials,,0.5942031047102111,767.0,1.05401844532279,,,,,,JP,10.905155,1.779725,30.145106,14.72206,20.34702,27.208479999999998,9.311741,2.17592592592593,30193560000.0,36524.89,13805.088,26191.58,3516.055,19868.124,50410.789000000004,0.396643183925459,0.813,0.11240321601811004
3185,3186,Capital Goods,Building Products,Industrials,,0.4080747153061379,641.0,1.4240506329113898,,,,,,JP,10.905155,1.779725,30.145106,10.46868,13.05246,3.177258,0.081103,2.43111831442464,19413288000.0,44721.0,8122.0,24129.0,904.0,26777.0,21963.0,-1.55535634244733,2.0,0.04599803771963995
3186,3187,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,,0.43325404837963893,1343.0,-0.665680473372781,,,,,,JP,10.905155,1.779725,30.145106,16.70531,11.00114,42.37856,38.21138,1.1764705882352902,90279423100.0,98529.0,61142.0,25465.0,8258.0,17369.0,184511.0,8.34150494700684,274.0,0.012172519544596305
3187,3188,Commercial & Professional Serv,Commercial Services & Supplies,Industrials,,0.401776170995137,2334.0,-5.275974025974031,,,Y,Y,,JP,10.905155,1.779725,30.145106,11.20524,17.4983,19.51333,-1.658537,1.98412698412698,32719369536.0,26971.356,6406.826999999999,17433.359,1641.2720000000002,19192.631,34627.821,1.4342201481952301,19.783,0.06144183190828201
3188,3189,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,,0.932654851554759,3558.0,0.8503401360544219,,,Y,Y,N,JP,10.905155,1.779725,30.145106,17.46772,20.6666,1.008969,0.5580357,2.21975582685905,33735578974.0,84369.0,31754.0,53498.0,1989.0,29393.0,113661.0,-0.6850452182270961,27.0,0.11460307122890445
3189,3190,Automobiles & Components,Auto Components,Consumer Discretionary,,1.8868216458043199,2393.0,3.45871162991786,,,Y,Y,N,JP,10.905155,1.779725,30.145106,33.74538,42.916990000000006,55.02646,34.55798,0.7679180887372009,38441600000.0,55023.0,33132.0,24733.0,3336.0,17190.0,55320.0,2.24374376224448,727.0,0.09043033944726958
3190,3191,Transportation,Road & Rail,Industrials,,1.2695190992703602,5617.0,,,,,,,JP,10.905155,1.779725,30.145106,26.0594,25.39783,21.61068,8.405483,1.33111480865225,38097089500.0,76993.0,40360.0,25126.0,4892.0,25662.0,159722.0,4.37027065880785,106.0,0.11730420367444039
3191,3192,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,1.2736967645414299,564.0,16.5289256198347,,,Y,Y,N,JP,10.905155,1.779725,30.145106,26.993990000000004,34.74116,59.63855,47.53747,0.377358490566038,30601618060.0,20141.761000000002,13696.428999999998,5305.897,1106.868,4115.706,34936.579,8.100667232698509,111.008,0.09806298042916312
3192,3193,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goo",Consumer Discretionary,,1.28130791119215,1801.0,0.390189520624303,,,,,,JP,10.905155,1.779725,30.145106,27.409059999999997,23.501920000000002,-16.270960000000002,-11.8432,0.9460737937559129,38221754200.0,38459.0,21457.0,30034.0,5368.0,747.0,69493.0,1.05177134697404,121.0,0.10652267311839403
3193,3194,Materials,Metals & Mining,Materials,,1.17667881932391,672.0,-0.738552437223043,,,,,,JP,10.905155,1.779725,30.145106,18.949360000000002,29.696890000000003,-12.707889999999999,-10.41575,1.70981924767953,19170779335.0,53692.0,16153.0,22183.0,454.0,28330.0,43552.0,-12.5215924155385,38.0,0.08935017809699847
3194,3195,Retailing,Distributors,Consumer Discretionary,,0.799081064992746,328.0,-6.81818181818182,,,,,,JP,10.905155,1.779725,30.145106,14.532179999999999,17.24065,19.85472,26.275509999999997,3.03030303030303,29700000000.0,52723.0,17116.0,18734.0,1923.0,25086.0,28935.0,-12.9617374563831,44.0,0.10556975821324599
3195,3196,Capital Goods,Construction & Engineering,Industrials,,1.0061088927911,427.0,0.0,,,,,,JP,10.905155,1.779725,30.145106,39.85448,32.511759999999995,69.18257,65.02731999999999,1.32450331125828,24620879784.0,49709.46599999999,23755.397999999997,21521.33,2755.5809999999997,19012.336,27538.234,-4.2745709286101095,91.611,0.08613677854227098
3196,3197,Retailing,Multiline Retail,Consumer Discretionary,,0.392992230241759,4067.0,,,,,,,JP,10.905155,1.779725,30.145106,19.26647,15.03522,-3.113053,5.9737160000000005,0.958286358511838,29750334800.0,24540.68,12731.545,11914.747,2073.315,6999.218000000001,68829.447,1.15766568088466,0.069,0.057525094431449764
3197,3198,Health Care Equipment & Servic,Health Care Providers & Servic,Health Care,,1.34863507244412,853.0,61.2476370510397,,,,,,JP,10.905155,1.779725,30.145106,21.693620000000003,47.25528,12.446660000000001,5.681818,0.31625553447185306,20885010000.0,2778.782,1080.7930000000001,1676.39,486.86300000000006,463.655,6089.9890000000005,39.9484648613818,2.932,0.01859708189866255
3198,3199,Capital Goods,Trading Companies & Distributo,Industrials,,1.1214888383514598,1147.0,15.0451354062187,,,,,,JP,10.905155,1.779725,30.145106,17.79975,22.33544,45.7115,11.567160000000001,1.6722408026755902,38197250000.0,43934.917,22489.722999999998,34957.714,4056.513,17130.526,143217.913,1.21218230531566,66.367,0.11712199184908251
3199,3200,Commercial & Professional Serv,Commercial Services & Supplies,Industrials,,1.53743002670033,220.0,8.91089108910891,,,,,,JP,10.905155,1.779725,30.145106,58.79837,60.04792,171.8774,10.5296,0.84554678692221,39737600000.0,8662.751,5042.366,4846.043,1178.7169999999999,3366.99,7284.505999999999,12.7590092199318,57.732,0.03591047925775409
3200,3201,Capital Goods,Machinery,Industrials,,2.42378858949442,874.0,-3.74449339207048,,,Y,Y,N,JP,10.905155,1.779725,30.145106,44.76941,83.70566,136.7852,86.82927,1.3054830287206298,19223741288.0,24078.0,8858.0,14421.0,-405.0,4409.0,18500.0,-17.2777678411733,5.0,-0.04236705787761852
3201,3202,Software & Services,IT Services,Information Technology,,0.8840454909957971,326.0,0.307692307692308,,,,,,JP,10.905155,1.779725,30.145106,21.93895,30.5839,-27.659570000000002,-18.68911,2.06971677559913,18727200000.0,4674.154,955.558,3823.522,728.745,2973.8259999999996,5956.209,27.3107446626373,0.098,0.11342518619846942
3202,3203,Consumer Durables & Apparel,Leisure Products,Consumer Discretionary,,1.01447054818363,668.0,4.21216848673947,,,,,,JP,10.905155,1.779725,30.145106,17.78639,27.188509999999997,-0.3386005,2.793946,2.8312570781427002,26108367400.0,46828.32,17676.433,29888.922000000002,1048.12,27971.027000000002,40714.015,-13.3999408089217,14.001,0.0963174285734203
3203,3204,Software & Services,Internet Software & Services,Information Technology,,1.3444443120503997,960.0,11.8881118881119,,,,,,JP,10.905155,1.779725,30.145106,22.59286,33.78947,14.4808,-1.324179,0.7455268389662031,44229393600.0,26807.071,13791.188999999998,19343.761000000002,2241.034,11938.766000000001,50225.467000000004,11.2087404186728,18.757,0.10239940916449658
3204,3205,Household & Personal Products,Personal Products,Consumer Staples,,0.7144087175695891,3639.0,-0.41050903119868604,,,,,,JP,10.905155,1.779725,30.145106,8.891380999999999,19.40246,6.839675,4.0927690000000005,3.9318479685452203,26242011600.0,41729.65,17296.788,23431.362999999998,2816.572,17657.353,38961.918,-3.83431665884538,9.381,0.014811946298889989
3205,3206,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,0.5300258777526239,981.0,-1.30784708249497,,,,,,JP,10.905155,1.779725,30.145106,4.741048,8.8629,14.48196,4.032258000000001,1.20585701981051,26250626799.0,32471.093999999997,17787.155,9730.054,412.43699999999995,1532.974,39409.01,2.2213190990094,112.846,-0.08298701634944572
3206,3207,Commercial & Professional Serv,Professional Services,Industrials,,1.68823888360394,3898.0,15.3254437869822,,,,,,JP,10.905155,1.779725,30.145106,54.75169,45.368829999999996,70.09346,12.868219999999999,0.86996336996337,43922424000.0,24642.474,16721.531000000003,11313.534,1524.9679999999998,4530.899,40051.299,25.7707218521693,52.896,0.034628414806695984
3207,3208,Automobiles & Components,Auto Components,Consumer Discretionary,,1.21814634901298,2071.0,19.918934568616102,,,,,,JP,10.905155,1.779725,30.145106,29.67359,31.261840000000003,43.98148,28.33563,1.5005359056806,21875312997.0,33337.386,9589.215,19430.32,1736.261,15737.53,31621.234,3.16097086671049,22.451,0.11600785821869403
3208,3209,Automobiles & Components,Auto Components,Consumer Discretionary,,1.4373269297621,2918.0,4.36337625178827,,,,,,JP,10.905155,1.779725,30.145106,11.5642,24.22991,6.2203230000000005,-0.48932380000000003,2.90567724631203,18732989209.0,67135.0,36252.0,25824.0,3238.0,11783.0,52121.0,-0.149428149964559,227.0,0.03905714826154549
3209,3210,Capital Goods,Construction & Engineering,Industrials,,3.6763540178686602,825.0,-0.9603841536614649,,,Y,Y,N,JP,10.905155,1.779725,30.145106,18.74493,27.85316,8.944954,-4.618474,2.1052631578947403,18795631250.0,42733.0,25359.0,27220.0,1294.0,8011.0,36104.0,-8.1323155216285,38.0,0.09586288995958375
3210,3211,"Food, Beverage & Tobacco",Beverages,Consumer Staples,,0.329572553346992,272.0,1.4925373134328401,,,,,,JP,10.905155,1.779725,30.145106,21.60231,14.548810000000001,38.027429999999995,24.61905,1.5284677111196003,43180500000.0,44551.518,5761.244000000001,11033.794,1657.361,36415.386,11230.358,-3.5797557597668903,11.877,0.03468652397434496
3211,3212,Commercial & Professional Serv,Commercial Services & Supplies,Industrials,,0.942635213992549,78.0,6.8493150684931505,,,,,,JP,10.905155,1.779725,30.145106,13.7262,22.119529999999997,28.806790000000003,17.326060000000002,1.74418604651163,26193708000.0,27698.0,15933.0,3966.0,2403.0,8351.0,12689.0,5.6008655126498,204.0,0.09588471144624716
3212,3213,Retailing,Specialty Retail,Consumer Discretionary,,1.5536224711349198,1923.0,-44.3415340086831,,,Y,Y,N,JP,10.905155,1.779725,30.145106,13.171529999999999,14.893229999999999,10.95652,6.688963,3.1347962382445096,19871585030.0,74832.0,26103.0,33954.0,1734.0,29063.0,68130.0,-2.1584593511697,79.0,0.0814916471144731
3213,3214,Capital Goods,Construction & Engineering,Industrials,,1.0374858999218,905.0,-0.549450549450549,,,Y,Y,N,JP,10.905155,1.779725,30.145106,26.46466,22.9406,21.38221,7.778842999999999,4.07725321888412,23766000000.0,68143.0,41952.0,50820.0,3722.0,15786.0,79724.0,9.35476791396906,29.0,0.10955618494680142
3214,3215,Capital Goods,Building Products,Industrials,,0.5132575610540759,1279.0,7.11892797319933,,,Y,Y,N,JP,10.905155,1.779725,30.145106,12.23962,16.798920000000003,23.671999999999997,16.12591,2.5020850708924103,26145969520.0,35302.0,5520.0,19543.0,2059.0,26247.0,29568.0,0.804582026455748,0.0,0.08073128979548028
3215,3216,Technology Hardware & Equipmen,"Electronic Equipment, Instrume",Information Technology,,4.66350634223766,543.0,-7.80984719864177,,,,,,JP,10.905155,1.779725,30.145106,19.789920000000002,25.72926,45.24746,27.05718,3.0186608122941805,26193724276.0,63939.513,48807.637,45435.945,2780.156,6818.85,138841.114,-4.52101602522529,601.516,0.11375357480391901
3216,3217,Materials,Containers & Packaging,Materials,,0.470384092209541,879.0,15.8102766798419,,,Y,Y,N,JP,10.905155,1.779725,30.145106,17.96632,18.20894,27.004609999999996,27.004609999999996,1.9956458635703898,28902061760.0,41974.312000000005,18374.453999999998,23960.836,2785.205,21139.214,78650.187,2.40590013869099,0.81,0.11737441391520559
3217,3218,Commercial & Professional Serv,Commercial Services & Supplies,Industrials,,0.6392588055958989,2914.0,2.67794221282593,,,,,,JP,10.905155,1.779725,30.145106,14.439520000000002,17.1121,29.00641,9.078591000000001,2.85714285714286,28806120000.0,31944.0,16644.0,18490.0,2394.0,11504.0,43143.0,1.3245966321426101,29.0,0.10396105988579168
3218,3219,Capital Goods,Building Products,Industrials,,0.671898804660119,679.0,-1.45137880986938,,,,,,JP,10.905155,1.779725,30.145106,21.358539999999998,19.471,14.50704,13.86555,1.9680196801968,23859517500.0,47501.35400000001,17942.569,25382.645,1498.9520000000002,20272.826,32072.03,-4.97351145035228,23.398000000000003,0.11028790432735969
3219,3220,Automobiles & Components,Auto Components,Consumer Discretionary,,1.7146598638802701,4527.0,9.5595353339787,,,Y,Y,N,JP,10.905155,1.779725,30.145106,16.761020000000002,35.59163,93.15299999999999,-8.416834,1.3129102844638898,23307000000.0,54516.0,28585.0,30101.0,3016.0,16089.0,51066.0,2.08504088119465,196.0,0.042338151949970204
3220,3221,Retailing,Internet & Direct Marketing Re,Consumer Discretionary,,1.0369097499573399,621.0,11.6906474820144,,,,,,JP,10.905155,1.779725,30.145106,26.634140000000002,30.51997,56.14035,40.52632,1.87265917602996,18592838700.0,37962.0,15467.0,23388.0,1242.0,9397.0,58864.0,-6.80029766145759,12.0,0.12077690923408341
3221,3222,Software & Services,Software,Information Technology,,0.613310836600905,2545.0,0.9119746233148291,,,Y,Y,N,JP,10.905155,1.779725,30.145106,19.231479999999998,23.38918,27.44438,18.19039,2.59170653907496,37239285600.0,41387.575,8179.819,25944.251,2560.052,16066.792,26806.667999999998,4.310890538943029,1.786,0.12044259170361304
